date,home_team,away_team,home_form,away_form,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_goals_scored_avg_5,away_goals_scored_avg_5,home_draw_rate,away_draw_rate,home_rank_points,away_rank_points,rank_diff,home_elo,away_elo,elo_diff,home_squad_value_log,away_squad_value_log,squad_value_log_diff,home_attack_vs_away_def,away_attack_vs_home_def,h2h_home_winrate,h2h_avg_goals,is_neutral,outcome,home_goals,away_goals
2019-10-13,Estonia,Germany,0.1925925925925926,0.5518518518518518,0.6,2.4,2.0,1.5,0.4,3.4,0.2,0.1,1212.0,1580.0,-368.0,1477.082968745585,1935.4761220864402,-458.3931533408552,7.4212040866597775,8.936868088969216,-1.515664002309439,0.39999999999999997,0.8333333333333334,0.0,8.0,0,2,0.0,3.0
2019-10-13,Wales,Croatia,0.4592592592592593,0.6407407407407407,1.1,1.1,1.7,1.5,1.0,2.2,0.3,0.25,1522.0,1625.0,-103.0,1729.4698052099811,1859.1684886912647,-129.69868348128352,7.717940184472637,8.564112861843581,-0.8461726773709444,0.7333333333333334,1.5454545454545452,0.0,2.6666666666666665,0,1,1.0,1.0
2019-10-13,Poland,North Macedonia,0.6370370370370371,0.611111111111111,1.4,0.7,1.6,1.3,1.6,1.2,0.15,0.2,1532.0,1339.0,193.0,1784.0003582752909,1555.563213744421,228.43714453086977,7.726472523058731,7.5510379582050025,0.17543456485372833,1.0769230769230769,2.285714285714286,1.0,1.0,0,0,2.0,0.0
2019-10-13,Hungary,Azerbaijan,0.5407407407407407,0.3037037037037037,1.4,1.3,1.2,1.9,1.4,1.0,0.05,0.25,1430.0,1191.0,239.0,1647.2331094300996,1425.1339944269391,222.09911500316048,7.636704339564161,7.398431511617308,0.23827282794685267,0.7368421052631579,0.923076923076923,1.0,3.6,0,0,1.0,0.0
2019-10-13,Scotland,San Marino,0.35555555555555557,0.0,1.3,2.1,0.0,4.3,0.6,0.0,0.15,0.0,1415.0,835.0,580.0,1659.4221806656196,961.9953659255406,697.4268147400791,8.200351550436112,6.935755653619782,1.2645958968163304,0.3023255813953489,0.0,1.0,3.0,0,0,6.0,0.0
2019-10-13,Kazakhstan,Belgium,0.362962962962963,0.9185185185185186,1.5,1.4,3.4,0.7,1.2,4.6,0.25,0.0,1169.0,1752.0,-583.0,1427.6213663605986,2051.7509106873604,-624.1295443267618,7.374139760654495,8.742691343293188,-1.368551582638693,2.142857142857143,2.428571428571429,0.0,2.8,0,2,0.0,2.0
2019-10-13,Slovenia,Austria,0.5592592592592591,0.7148148148148148,1.6,1.0,1.9,0.8,2.2,2.8,0.3,0.25,1390.0,1503.0,-113.0,1631.016330445314,1744.6838677662745,-113.66753732096049,7.5997406279312605,8.363065766336833,-0.7633251384055724,2.0,1.9,0.0,1.0,0,2,0.0,1.0
2019-10-13,Cyprus,Russia,0.47777777777777775,0.7962962962962963,1.5,1.1,2.4,0.6,1.6,3.4,0.2,0.2,1261.0,1455.0,-194.0,1449.8640053896327,1816.7590921694189,-366.8950867797862,7.47284148688822,7.6592852071347535,-0.18644372024653322,2.5,2.1818181818181817,0.0,2.3333333333333335,0,2,0.0,5.0
2019-10-13,British Virgin Islands,Bonaire,0.1,0.3777777777777778,0.8,2.8,1.3333333333333333,3.0,1.0,1.6,0.2222222222222222,0.0,867.0,1000.0,-133.0,1089.8780933063033,1353.0814697020269,-263.2033763957236,6.984753519597606,7.170696227168975,-0.18594270757136844,0.26666666666666666,0.4761904761904762,0.0,4.5,1,2,3.0,4.0
2019-10-13,Honduras,Martinique,0.5407407407407407,0.5814814814814814,1.6,1.2,1.8,1.5,1.8,1.6,0.35,0.1,1359.0,1000.0,359.0,1662.7469242258137,1549.1235166874085,113.62340753840522,7.570354597366458,7.170696227168975,0.39965837019748296,1.0666666666666667,1.5,1.0,6.0,0,0,1.0,0.0
2019-10-13,Saint Kitts and Nevis,Belize,0.48518518518518516,0.1925925925925926,2.7,1.5,0.9,1.9,1.4,0.6,0.35,0.1,1000.0,981.0,19.0,1409.2169338025649,1350.505034274266,58.71189952829877,7.170696227168975,7.145703249308821,0.024992977860153864,1.4210526315789476,0.6,0.3333333333333333,3.3333333333333335,0,2,0.0,1.0
2019-10-13,Grenada,French Guiana,0.5925925925925927,0.47777777777777775,1.4,2.2,1.5,1.5,2.2,1.6,0.1,0.25,1001.0,1000.0,1.0,1334.813296770322,1485.9081330708343,-151.09483630051227,7.171998459606931,7.170696227168975,0.001302232437955908,0.9333333333333332,0.6818181818181818,0.0,0.0,0,0,1.0,0.0
2019-10-13,Costa Rica,Curaçao,0.42592592592592593,0.5740740740740741,1.3,1.3,2.6,0.6,1.8,0.8,0.4,0.25,1442.0,1000.0,442.0,1708.9675265062883,1504.4232543966941,204.5442721095942,7.647592008319206,7.170696227168975,0.47689578115023146,2.166666666666667,2.0,0.5,2.5,0,1,0.0,0.0
2019-10-14,France,Turkey,0.8148148148148148,0.7333333333333333,2.4,0.8,1.8,0.7,2.4,1.8,0.1,0.1,1725.0,1475.0,250.0,2030.4702910179465,1772.3201961238283,258.1500948941182,9.14509438042848,8.645784023587415,0.4993103568410646,3.428571428571429,2.25,0.0,2.0,0,1,1.0,1.0
2019-10-14,Moldova,Albania,0.2518518518518518,0.3333333333333333,0.4,1.9,1.0,1.8,0.2,1.4,0.25,0.05,978.0,1372.0,-394.0,1336.3764039042328,1590.3654920647093,-253.9890881604765,7.14171279153178,7.582758561281174,-0.4410457697493939,0.22222222222222224,0.5263157894736842,0.0,3.3333333333333335,0,2,0.0,4.0
2019-10-14,Kosovo,Montenegro,0.7185185185185186,0.24444444444444444,2.5,1.2,0.8,1.9,2.0,0.4,0.2,0.2,1164.0,1389.0,-225.0,1590.5041081879447,1566.5798213106186,23.92428687732604,7.368555168110584,7.598802964381822,-0.2302477962712377,1.3157894736842106,0.6666666666666667,0.0,2.0,0,0,2.0,0.0
2019-10-14,Bulgaria,England,0.31851851851851853,0.674074074074074,0.9,1.5,2.6,1.2,0.8,2.2,0.3,0.15,1377.0,1662.0,-285.0,1557.9039069865628,1943.1911636211871,-385.2872566346243,7.5874980479397465,9.09267628985633,-1.5051782419165836,0.75,1.7333333333333334,0.0,2.6,0,2,0.0,6.0
2019-10-14,Ukraine,Portugal,0.8629629629629629,0.8296296296296295,1.8,0.6,2.1,0.8,2.6,3.2,0.15,0.3,1516.0,1643.0,-127.0,1823.7029106887599,1965.633572041601,-141.93066135284107,7.71279383105708,8.973502212215397,-1.2607083811583175,2.25,3.5000000000000004,0.3333333333333333,1.3333333333333333,0,0,2.0,1.0
2019-10-14,Iceland,Andorra,0.4222222222222222,0.21111111111111114,1.1,1.7,0.2,1.9,1.6,0.2,0.05,0.25,1461.0,1075.0,386.0,1714.8254752393211,1145.1427818088305,569.6826934304906,7.664646874971865,7.2649216199238476,0.3997252550480175,0.5789473684210527,0.11764705882352942,1.0,2.3333333333333335,0,0,2.0,0.0
2019-10-14,Lithuania,Serbia,0.05185185185185185,0.6370370370370371,0.7,3.0,2.0,1.6,0.6,2.0,0.1,0.2,1094.0,1476.0,-382.0,1358.7874513167098,1763.3593843955275,-404.57193307881766,7.287748193161211,7.677955299630043,-0.39020710646883217,0.43749999999999994,0.6666666666666666,0.14285714285714285,3.0,0,2,1.0,2.0
2019-10-14,Guyana,Antigua and Barbuda,0.4037037037037037,0.6074074074074074,1.9,1.8,1.9,1.9,1.0,1.6,0.2,0.05,960.0,1137.0,-177.0,1403.6396745120746,1402.4531871561328,1.1864873559418356,7.11750992628768,7.337977621232179,-0.22046769494449858,1.0,1.0555555555555556,0.0,3.0,0,0,5.0,1.0
2019-10-14,Dominica,Nicaragua,0.2925925925925926,0.4222222222222223,0.8,1.7,1.3,1.8,1.6,0.8,0.15,0.05,932.0,1059.0,-127.0,1259.706043781365,1353.2805024643733,-93.57445868300829,7.078943964230919,7.24538410749143,-0.1664401432605107,0.4444444444444445,0.7647058823529412,0.0,2.3333333333333335,0,2,0.0,4.0
2019-10-14,Suriname,Saint Vincent and the Grenadines,0.562962962962963,0.4592592592592593,1.9,1.3,1.2,3.0,2.6,1.6,0.2,0.3,1069.0,1000.0,69.0,1440.590137435639,1324.2576904567713,116.33244697886767,7.257629342795309,7.170696227168975,0.08693311562633443,0.6333333333333333,0.923076923076923,0.0,4.0,0,2,0.0,1.0
2019-10-14,Sint Maarten,Guadeloupe,0.17777777777777778,0.4074074074074074,1.1666666666666667,6.666666666666667,1.4,1.8,1.4,1.6,0.0,0.1,1000.0,1000.0,0.0,1348.0764779657209,1443.8104820587291,-95.73400409300825,7.170696227168975,7.170696227168975,0.0,0.6481481481481481,0.20999999999999996,0.0,6.0,1,2,1.0,2.0
2019-10-15,Gibraltar,Georgia,0.15555555555555556,0.5111111111111111,0.5,2.9,1.3,1.0,0.0,0.8,0.0,0.4,889.0,1264.0,-375.0,1283.0918857382928,1560.1993125673357,-277.1074268290429,7.017401510079616,7.475937449008073,-0.4585359389284571,0.5,0.4482758620689655,0.0,3.3333333333333335,0,2,2.0,3.0
2019-10-15,Switzerland,Republic of Ireland,0.5333333333333333,0.5851851851851853,1.9,1.3,0.7,0.7,1.2,1.0,0.3,0.45,1604.0,1496.0,108.0,1862.973161246926,1764.5739881353732,98.39917311155295,8.509670023360156,7.695491007754303,0.8141790156058537,2.7142857142857144,0.5384615384615384,0.4,1.8,0,0,2.0,0.0
2019-10-15,Faroe Islands,Malta,0.07407407407407408,0.16296296296296298,0.5,2.7,0.4,2.4,0.2,0.0,0.2,0.2,1191.0,933.0,258.0,1286.9389340462349,1271.9782849256048,14.960649120630023,7.398431511617308,7.0803411584084746,0.3180903532088335,0.20833333333333334,0.14814814814814814,0.6,3.0,0,0,1.0,0.0
2019-10-15,Sweden,Spain,0.7444444444444444,0.7777777777777779,2.0,0.8,2.8,1.0,2.4,2.8,0.2,0.2,1560.0,1631.0,-71.0,1803.795424572873,2007.6407661897679,-203.84534161689498,8.616140220797625,9.025488367439904,-0.40934814664227837,2.0,3.4999999999999996,0.25,2.75,0,1,1.0,1.0
2019-10-15,Israel,Latvia,0.4444444444444444,0.07777777777777778,1.8,1.8,0.2,2.8,1.4,0.0,0.1,0.25,1277.0,1075.0,202.0,1562.2135081612328,1310.273567104235,251.93994105699767,7.489268918959221,7.2649216199238476,0.2243472990353732,0.6428571428571429,0.11111111111111112,0.6,2.4,0,0,3.0,1.0
2019-10-15,Finland,Armenia,0.4962962962962963,0.5888888888888889,1.1,1.1,2.5,1.6,1.4,2.4,0.1,0.15,1398.0,1242.0,156.0,1692.8896513553407,1530.7854695375843,162.1041818177564,7.607217741397963,7.453061014690659,0.15415672670730363,0.6875,2.2727272727272725,0.8,1.8,0,0,3.0,0.0
2019-10-15,Liechtenstein,Italy,0.17037037037037037,0.8925925925925926,0.5,2.6,2.1,0.4,0.4,2.4,0.15,0.2,928.0,1583.0,-655.0,1216.0791383281046,1911.784691190692,-695.7055528625874,7.073340155825561,7.769138971756043,-0.6957988159304813,1.0,0.8076923076923077,0.0,5.0,0,2,0.0,5.0
2019-10-15,Greece,Bosnia and Herzegovina,0.2740740740740741,0.5703703703703703,0.8,1.5,1.9,1.2,0.6,2.4,0.25,0.2,1382.0,1438.0,-56.0,1572.057626875128,1677.1293858054162,-105.07175893028807,7.592220356283514,8.198697934875899,-0.6064775785923846,0.6666666666666667,1.2666666666666666,0.4444444444444444,2.5555555555555554,0,0,2.0,1.0
2019-10-15,Canada,United States,0.7777777777777778,0.7592592592592593,3.9,0.7,2.8,0.5,3.4,2.4,0.15,0.2,1322.0,1545.0,-223.0,1639.5888536506386,1809.6985923319,-170.10973868126143,8.228568244620819,8.551535822608317,-0.3229675779874981,7.8,4.0,0.0,2.1666666666666665,0,0,2.0,0.0
2019-10-15,Dominican Republic,Montserrat,0.47777777777777775,0.5333333333333333,1.6,1.2,1.3,1.4,1.2,1.4,0.1,0.125,1032.0,912.0,120.0,1407.8513717486082,1264.1628447337484,143.6885270148598,7.211735319042552,7.050680742154223,0.16105457688832914,1.142857142857143,1.0833333333333335,0.6666666666666666,3.3333333333333335,0,1,0.0,0.0
2019-10-15,Romania,Norway,0.7074074074074074,0.6444444444444444,2.0,0.7,1.6,1.0,2.2,1.6,0.3,0.3,1490.0,1435.0,55.0,1714.2449656957165,1693.545403895368,20.69956180034842,7.690255032405797,8.735218972675746,-1.044963940269949,2.0,2.285714285714286,0.0,2.3333333333333335,0,1,1.0,1.0
2019-10-15,Mexico,Panama,0.7888888888888889,0.3925925925925926,2.3,1.1,1.4,1.9,2.2,1.6,0.15,0.2,1603.0,1316.0,287.0,1897.8826549224425,1630.6477491270696,267.2349057953729,8.262319861873044,7.470420172680204,0.7918996891928396,1.2105263157894737,1.2727272727272725,0.5,2.1,0,0,3.0,1.0
2019-10-15,Philippines,China,0.4185185185185185,0.7444444444444444,1.6,2.0,2.4,1.0,1.4,2.8,0.2,0.2,1130.0,1000.0,130.0,1357.8978021842133,1671.4772980195025,-313.5794958352892,7.3299315576192345,7.170696227168975,0.15923533045025984,1.6,1.2,0.0,6.0,0,1,0.0,0.0
2019-10-15,Saint Lucia,El Salvador,0.38888888888888895,0.6296296296296297,1.2,1.9,1.3,0.7,0.8,1.0,0.15,0.1,1000.0,1327.0,-327.0,1309.362367208186,1576.4125142810256,-267.05014707283954,7.170696227168975,7.539308995762282,-0.36861276859330694,1.7142857142857144,0.6842105263157895,0.0,3.0,0,2,0.0,2.0
2019-10-15,Syria,Guam,0.5037037037037037,0.14444444444444443,1.8,1.6,0.6,2.2,1.8,1.2,0.3,0.05,1280.0,890.0,390.0,1553.1844001770774,1126.9698677601102,426.21453241696713,7.49232613611258,7.0188662471037135,0.4734598890088666,0.8181818181818181,0.37499999999999994,0.5,2.5,1,0,4.0,0.0
2019-10-15,Cayman Islands,Saint Martin,0.37407407407407406,0.14814814814814814,0.8,2.0,1.4444444444444444,4.777777777777778,1.2,1.8,0.2,0.0,895.0,1000.0,-105.0,1251.6301661381628,1198.0467926693689,53.58337346879398,7.026165333116711,7.170696227168975,-0.14453089405226383,0.1674418604651163,0.7222222222222222,0.0,3.0,0,0,1.0,0.0
2019-10-15,United States Virgin Islands,Barbados,0.31111111111111106,0.4962962962962963,0.7,3.0,1.6,1.3,1.0,2.0,0.0,0.0,1000.0,981.0,19.0,1175.2787514544955,1289.897541911014,-114.61879045651858,7.170696227168975,7.145703249308821,0.024992977860153864,0.5384615384615384,0.5333333333333333,0.25,2.25,0,2,0.0,4.0
2019-10-15,Jordan,Nepal,0.7370370370370372,0.28518518518518515,1.5,0.7,0.6,2.3,1.0,0.6,0.35,0.3,1235.0,999.0,236.0,1596.609484920435,1190.5115502082208,406.0979347122143,7.2611351742759505,7.169392691846922,0.09174248242902827,0.6521739130434783,0.8571428571428572,0.5,5.5,0,0,3.0,0.0
2019-10-15,Taiwan,Australia,0.39259259259259255,0.5518518518518518,1.0,2.0,1.6,0.9,1.0,2.2,0.0,0.3,1000.0,1441.0,-441.0,1259.447988721209,1742.6776054286368,-483.2296167074278,7.170696227168975,7.842048043429785,-0.6713518162608105,1.1111111111111112,0.8,0.5,2.5,0,2,1.0,7.0
2019-10-15,Cambodia,Iraq,0.34074074074074073,0.6592592592592593,0.8,2.7,1.3,0.7,1.0,1.2,0.05,0.3,982.0,1314.0,-332.0,1166.8663371981131,1666.3575468067584,-499.49120960864525,7.1470306905298235,7.288663821609151,-0.1416331310793275,1.142857142857143,0.48148148148148145,0.5,2.5,0,2,0.0,4.0
2019-10-15,Bahrain,Iran,0.5925925925925927,0.7296296296296296,1.8,0.7,2.9,0.5,0.8,4.2,0.15,0.3,1206.0,1522.0,-316.0,1611.845380490115,1868.4027792281452,-256.5573987380301,7.414738150581373,7.4827351801468245,-0.0679970295654515,3.6,4.142857142857143,0.2,2.5,0,0,1.0,0.0
2019-10-15,Palestine,Saudi Arabia,0.548148148148148,0.5518518518518519,2.5,0.8,1.4,1.2,0.6,1.4,0.2,0.15,1223.0,1336.0,-113.0,1582.4931224376742,1597.881236573495,-15.388114135820842,7.432975598277832,7.579456731111645,-0.1464811328338138,2.0833333333333335,1.7499999999999998,0.0,2.5,0,1,0.0,0.0
2019-10-15,Qatar,Oman,0.674074074074074,0.6814814814814815,1.9,0.6,2.2,1.0,1.6,1.6,0.15,0.1,1377.0,1292.0,85.0,1752.1068109590087,1619.1090589561832,132.99775200282556,7.274252018082202,7.504483768146171,-0.230231750063969,1.9,3.666666666666667,0.5,1.5,0,0,2.0,1.0
2019-10-15,Anguilla,Puerto Rico,0.05555555555555555,0.27777777777777773,0.1,4.4,0.8,1.2,0.2,0.0,0.125,0.25,849.0,929.0,-80.0,1078.9693679263644,1254.211350699102,-175.24198277273763,6.957419297900833,7.074743369149901,-0.11732407124906796,0.08333333333333334,0.18181818181818182,0.5,2.5,0,2,2.0,3.0
2019-10-15,Mongolia,Kyrgyzstan,0.45185185185185184,0.5222222222222221,1.3,1.4,2.6,1.5,0.8,2.4,0.05,0.15,923.0,1000.0,-77.0,1145.93870666954,1437.5856407694348,-291.6469340998949,7.066301330246711,7.170696227168975,-0.10439489692226367,0.8666666666666667,1.8571428571428574,0.5,2.5,0,2,1.0,2.0
2019-10-15,Tajikistan,Japan,0.6555555555555556,0.6851851851851851,1.8,0.9,1.9,1.1,1.2,2.2,0.15,0.2,1174.0,1490.0,-316.0,1409.3911413690673,1841.0007316701133,-431.60959030104596,7.379700517903762,8.38569453689524,-1.005994018991478,1.6363636363636362,2.111111111111111,0.0,6.0,0,2,0.0,3.0
2019-10-15,Thailand,United Arab Emirates,0.3925925925925926,0.7185185185185186,1.0,1.6,1.7,1.1,1.2,2.2,0.3,0.2,1175.0,1365.0,-190.0,1533.0118553235027,1674.898376177641,-141.88652085413833,7.38080982699224,7.5760941812992995,-0.19528435430705926,0.9090909090909091,1.0625,0.2,2.4,0,0,2.0,1.0
2019-10-15,Indonesia,Vietnam,0.04444444444444444,0.5,0.4,2.9,1.2,0.8,0.4,0.8,0.15,0.35,987.0,1231.0,-244.0,1364.0723418351406,1509.2454188071476,-145.17307697200704,7.153647685177885,7.441470385962924,-0.28782270078503824,0.5,0.41379310344827586,0.5,2.5,0,2,1.0,3.0
2019-10-15,North Korea,South Korea,0.5592592592592592,0.7407407407407407,1.6,2.3,1.9,0.5,0.8,2.8,0.15,0.15,1000.0,1470.0,-470.0,1548.8990784365467,1814.5884648433673,-265.68938640682063,7.170696227168975,8.102975138354266,-0.9322789111852909,3.2,0.8260869565217391,0.0,0.75,0,1,0.0,0.0
2019-10-15,Sri Lanka,Lebanon,0.15925925925925927,0.6222222222222221,0.6,2.0,1.8,1.2,0.6,1.2,0.15,0.15,872.0,1253.0,-381.0,1007.8324928599296,1498.4243282968062,-490.5918354368765,6.9922456819666765,7.464549440151425,-0.4723037581847489,0.5,0.9,0.0,4.5,0,2,0.0,3.0
2019-10-15,Aruba,Jamaica,0.28518518518518515,0.7222222222222222,1.1,1.4,2.0,0.9,0.6,2.8,0.05,0.2,890.0,1435.0,-545.0,1233.4456808432403,1660.9948929913498,-427.5492121481095,7.0188662471037135,7.641251930379008,-0.6223856832752945,1.2222222222222223,1.4285714285714286,0.0,2.0,1,2,0.0,6.0
2019-10-15,Singapore,Uzbekistan,0.26666666666666666,0.5037037037037037,0.8,1.7,1.3,0.8,0.8,2.0,0.2,0.1,1019.0,1272.0,-253.0,1356.3144566953115,1651.2171807019856,-294.90272400667413,7.195218779188254,7.8716139422697955,-0.6763951630815415,1.0,0.7647058823529412,0.0,6.5,0,2,1.0,3.0
2019-10-15,India,Bangladesh,0.437037037037037,0.2185185185185185,1.5,1.1,0.2,2.4,1.0,0.4,0.1,0.15,1207.0,912.0,295.0,1394.4086696059721,1122.2413814105885,272.16728819538366,7.4158180374610225,7.050680742154223,0.3651372953067993,0.625,0.18181818181818182,0.0,4.0,0,1,1.0,1.0
2019-11-14,England,Montenegro,0.725925925925926,0.2259259259259259,3.2,1.2,0.8,1.9,3.2,0.2,0.15,0.2,1651.0,1371.0,280.0,1903.8208833177725,1565.9556688200378,337.86521449773477,9.089792343671032,7.581808591537513,1.5079837521335193,1.6842105263157896,0.6666666666666667,0.4,3.4,0,0,7.0,0.0
2019-11-14,Czech Republic,Kosovo,0.6370370370370371,0.737037037037037,1.5,1.3,2.5,1.2,2.2,2.2,0.15,0.2,1454.0,1184.0,270.0,1755.102766159707,1593.4159323654826,161.6868337942244,8.265464062012308,7.390751334329678,0.8747127276826303,1.25,1.923076923076923,0.0,3.0,0,0,2.0,1.0
2019-11-14,Portugal,Lithuania,0.7111111111111111,0.04814814814814815,1.9,0.8,0.7,3.0,2.8,0.6,0.3,0.1,1632.0,1086.0,546.0,1967.9128237119237,1355.5680360614078,612.3447876505159,8.970584803198177,7.27818570292746,1.692399100270717,0.6333333333333333,0.8749999999999999,1.0,6.0,0,0,6.0,0.0
2019-11-14,Albania,Andorra,0.4444444444444444,0.1962962962962963,1.4,1.6,0.2,1.7,2.2,0.2,0.05,0.25,1367.0,1080.0,287.0,1577.379406578925,1182.6635540075904,394.7158525713346,7.578001770872442,7.270967493629824,0.307034277242618,0.8235294117647058,0.125,1.0,3.0,0,1,2.0,2.0
2019-11-14,Turkey,Iceland,0.6888888888888888,0.5259259259259259,1.6,0.6,1.3,1.4,1.6,1.8,0.1,0.05,1490.0,1460.0,30.0,1785.3062816096126,1707.8357489865928,77.47053262301984,8.650178271685508,7.663754794522286,0.9864234771632221,1.142857142857143,2.166666666666667,0.2857142857142857,2.4285714285714284,0,1,0.0,0.0
2019-11-14,France,Moldova,0.762962962962963,0.2,2.3,0.8,0.4,2.3,2.6,0.0,0.15,0.2,1726.0,963.0,763.0,2037.4600172706748,1298.855631705473,738.6043855652019,9.145346072398377,7.121575088542579,2.0237709838557985,1.0,0.5,1.0,5.0,0,0,2.0,1.0
2019-11-14,Martinique,Honduras,0.537037037037037,0.5740740740740741,1.8,1.3,1.5,1.1,1.6,1.8,0.1,0.35,1000.0,1368.0,-368.0,1546.8722140182695,1671.7667282734367,-124.89451425516722,7.170696227168975,7.578954519321267,-0.4082582921522926,1.6363636363636362,1.1538461538461537,0.0,3.5,0,1,1.0,1.0
2019-11-14,Curaçao,Costa Rica,0.537037037037037,0.43333333333333335,1.6,0.6,1.2,1.2,0.6,1.0,0.3,0.4,1000.0,1436.0,-436.0,1510.422713344431,1705.6284415848909,-195.20572824045985,7.170696227168975,7.64215954688782,-0.47146331971884514,1.3333333333333335,2.0,0.0,0.0,0,2,1.0,2.0
2019-11-14,Saint Kitts and Nevis,Grenada,0.3888888888888889,0.625925925925926,2.1,1.4,1.3,2.2,1.4,1.4,0.35,0.1,1000.0,1001.0,-1.0,1422.5385970699342,1341.3636395193348,81.1749575505994,7.170696227168975,7.171998459606931,-0.001302232437955908,0.9545454545454545,0.9285714285714287,0.0,3.0,0,1,0.0,0.0
2019-11-14,Belize,French Guiana,0.3111111111111111,0.4444444444444445,0.9,1.6,1.3,1.2,0.6,1.2,0.1,0.23076923076923078,986.0,1000.0,-14.0,1337.1833710068968,1479.3577903218215,-142.17441931492476,7.152326971992609,7.170696227168975,-0.018369255176366117,0.75,0.8125,0.0,3.0,0,0,2.0,0.0
2019-11-14,Serbia,Luxembourg,0.6925925925925926,0.27037037037037037,2.0,1.5,0.9,1.5,2.2,0.6,0.2,0.25,1485.0,1248.0,237.0,1772.552009567444,1434.9883349025588,337.5636746648852,7.685875588128669,7.45933998320819,0.2265356049204783,1.3333333333333333,0.6,1.0,4.666666666666667,0,0,3.0,2.0
2019-11-14,Bahamas,British Virgin Islands,0.4555555555555556,0.09259259259259259,1.7,2.4,1.1,3.0,1.4,1.6,0.2,0.21052631578947367,867.0,854.0,13.0,1322.5665281853046,1083.2349414204668,239.33158676483777,6.984753519597606,6.965069839235991,0.019683680361615608,0.5666666666666667,0.45833333333333337,0.3333333333333333,3.3333333333333335,0,0,3.0,0.0
2019-11-14,Turks and Caicos Islands,Sint Maarten,0.3037037037037037,0.14285714285714285,1.4,5.0,1.1428571428571428,6.0,2.0,1.6,0.0625,0.0,862.0,1000.0,-138.0,1221.0019969955329,1326.472182147949,-105.4701851524162,6.977218024643113,7.170696227168975,-0.19347820252586168,0.2333333333333333,0.22857142857142856,1.0,7.0,0,0,3.0,2.0
2019-11-14,Kuwait,Taiwan,0.48148148148148145,0.362962962962963,1.9,0.8,1.0,2.3,1.4,0.8,0.25,0.0,1034.0,1000.0,34.0,1529.3199611776245,1220.414035757043,308.9059254205815,7.214257843442747,7.170696227168975,0.043561616273771975,0.8260869565217391,1.25,0.5,2.5,0,0,9.0,0.0
2019-11-14,Uzbekistan,Saudi Arabia,0.5407407407407407,0.5185185185185185,1.5,0.9,1.3,1.2,1.8,1.0,0.1,0.15,1287.0,1339.0,-52.0,1669.2701800504733,1609.840241497343,59.42993855313034,7.876705377861787,7.580430849984127,0.2962745278776593,1.25,1.4444444444444444,0.375,3.125,0,2,2.0,3.0
2019-11-14,Maldives,Philippines,0.3444444444444444,0.3925925925925926,1.4,2.7,1.2,1.7,2.0,1.4,0.05,0.25,1039.0,1134.0,-95.0,1217.6520277563359,1371.233206359444,-153.58117860310813,7.220542869840507,7.334535390839639,-0.11399252099913149,0.8235294117647058,0.4444444444444444,0.5,5.0,0,2,1.0,2.0
2019-11-14,Syria,China,0.5703703703703703,0.7259259259259259,2.0,1.4,2.2,0.8,2.6,2.8,0.3,0.2,1292.0,1000.0,292.0,1560.7796142670911,1673.97983280823,-113.20021854113884,7.504483768146171,7.170696227168975,0.33378754097719643,2.5,1.5714285714285716,0.4,2.6,1,0,2.0,1.0
2019-11-14,Iraq,Iran,0.7444444444444444,0.6777777777777778,1.7,0.6,2.9,0.5,1.4,3.8,0.25,0.25,1327.0,1505.0,-178.0,1675.9281241727138,1869.442033604322,-193.51390943160823,7.292939379249824,7.477857027642132,-0.1849176483923083,3.4,4.833333333333333,0.14285714285714285,2.7142857142857144,1,0,2.0,1.0
2019-11-14,Hong Kong,Bahrain,0.24074074074074073,0.6222222222222222,0.5,1.4,1.4,0.7,0.2,1.0,0.25,0.15,1061.0,1220.0,-159.0,1377.6592037566215,1596.9352179412822,-219.27601418466065,7.247842378872997,7.42977571919322,-0.18193334032022257,0.7142857142857143,1.0,0.0,4.0,0,1,0.0,0.0
2019-11-14,Afghanistan,India,0.4407407407407407,0.40740740740740744,1.0,2.0,1.5,1.2,0.6,0.4,0.25,0.15,1054.0,1201.0,-147.0,1321.977288534841,1418.4087061018186,-96.43141756697764,7.239218059798558,7.4093252493776935,-0.1701071895791353,0.8333333333333334,0.75,0.0,1.0,1,1,1.0,1.0
2019-11-14,Jordan,Australia,0.7555555555555556,0.6481481481481481,1.4,0.6,2.2,0.8,1.2,3.0,0.35,0.25,1236.0,1450.0,-214.0,1590.352123545798,1745.076523960316,-154.7244004145182,7.261486687433063,7.844752064850771,-0.5832653774177077,1.7499999999999998,3.666666666666667,0.6,3.2,0,2,0.0,1.0
2019-11-14,Oman,Bangladesh,0.5703703703703703,0.27037037037037037,1.8,1.2,0.3,2.1,1.8,0.4,0.1,0.2,1289.0,920.0,369.0,1628.295551869922,1120.6851483879611,507.61040348196093,7.501454979229184,7.0620597092056405,0.4393952700235433,0.8571428571428571,0.25,0.5,2.5,0,0,4.0,1.0
2019-11-14,Myanmar,Tajikistan,0.31851851851851853,0.548148148148148,1.1,2.1,1.3,1.2,0.4,0.6,0.2,0.15,1055.0,1168.0,-113.0,1270.5150256710313,1415.9058021615579,-145.3907764905266,7.240453606070109,7.373024755498117,-0.13257114942800818,0.9166666666666667,0.6190476190476191,0.0,2.0,0,0,4.0,3.0
